Date,Time,Timezone,Retailer,lastUserSessionId,store,Retailer StoreID,country,lastActiveUser,app version,Q1: How satisfied are you with the NewStore Associate App?,Q2: Can you tell us why?,Q2. Other (please specify) explain,Q3: How often do these issues occur?,"Q4: How would you rate the recent app's performance (e.g., speed, reliability)?",Q5: Where should we focus on improving the app?,Q5. Others (please specify) explain,"Q6: Any other thoughts, feedback, or ideas you have for us?",FY26 Renewals
2024-10-17,9:04:10,UTC,footasylum,fY8zqjQArt0mwt9oJbBb4,S0005,footasylum_S0005,United Kingdom,bc5ab259880255ca98e53e82b502b757,1.56.0,😐 Neutral,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`The login process interrupts my work`",,Consistently (daily),☹️ Poor,"`Speed and Performance` ,`Scanning` ,`Searching` ,`Payment`",,,Yes
2024-10-17,9:43:17,UTC,clarks,2sNsZ6JY2A6QBdrBFtKFF,5470,clarks_5470,United Kingdom,93b8b63e1be65e1e80739829f0dc3c6a,1.56.0,😐 Neutral,"`Too many steps to complete a task.` ,`It’s hard to find products.` ,`The login process interrupts my work`",,Frequently (more than 3 times per week),🙂 Good,"`Speed and Performance` ,`Logging in` ,`Searching` ,`Ease of Navigation`",,,Yes
2024-10-17,9:44:29,UTC,whitestuff,y1mfUaREOOMYVlFOy2Klr,127,whitestuff_127,United Kingdom,974de8dfd05b53a2b0c90a9ce5578c61,1.56.0,🙂 Satisfied,,,,🙂 Good,`Ease of Navigation`,,,No
2024-10-17,9:44:38,UTC,footasylum,-A2HhfXTx0LwAkdbncWMP,S0048,footasylum_S0048,United Kingdom,270485e9561856d4b0fb152cbdfd5271,1.56.0,😐 Neutral,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`It’s hard to find products.`",,Frequently (more than 3 times per week),☹️ Poor,"`Speed and Performance` ,`Searching`",,,Yes
2024-10-17,9:46:19,UTC,whitestuff,cjIhZJyJmtkxglRPgwSxy,412,whitestuff_412,Germany,18510ad65b415329956ed7b90bbcf1df,1.56.0,😐 Neutral,"`Too many steps to complete a task.` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Occasionally (2-3 times per week),😐 OK,"`Logging in` ,`Customer Capture` ,`Ease of Navigation` ,`Payment`",,,No
2024-10-17,9:48:31,UTC,rmwilliams,OMSXs6GWJa20QAM1XrCWO,417,rmwilliams_417,Australia,edddf558e4d6593489d47fa70665416f,1.53.1,😐 Neutral,,,,,,,,No
2024-10-17,10:16:54,UTC,clarks,DTsJ2gbr8LpAcUB-DJ13b,5481,clarks_5481,United Kingdom,e5286d7973f35a83870d799e118eeb30,1.56.0,😐 Neutral,"`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`The app is slow to open after I log in.`",,Occasionally (2-3 times per week),😐 OK,"`Customer Capture` ,`Ease of Navigation`",,,Yes
2024-10-17,10:36:42,UTC,clarks,HvRZ1uwUIbZgDqZZIC8Nx,5472,clarks_5472,United Kingdom,a30096ccd2e759d5a4442484751addde,1.55.0,🙁 Unsatisfied,"`It’s hard to find products.` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Consistently (daily),😐 OK,"`Speed and Performance` ,`Logging in` ,`Searching`",,,Yes
2024-10-17,10:39:14,UTC,whitestuff,q0CRFF09hdOwvWQvAzVFf,125,whitestuff_125,United Kingdom,c4a9c86a5a7e533792938529c836dd75,1.56.0,🙂 Satisfied,,,,😐 OK,"`Speed and Performance` ,`Searching` ,`Payment` ,`Others (please specify)`","Sometimes pin pad shows on screen, sometimes it doesn’t",,No
2024-10-17,10:44:27,UTC,footasylum,aU1PEdxdmqn_7hBLsB3go,S0084,footasylum_S0084,United Kingdom,4afc4c4dc88e5a2b92316d152ea38496,1.56.0,😭 Very Unsatisfied,"`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.`",,Consistently (daily),😭 Very poor,`Logging in`,,,Yes
2024-10-17,10:45:30,UTC,footasylum,5JuVvcrd_D6tN9qY3l28h,S0056,footasylum_S0056,United Kingdom,b727eced329a5181b4f03923b3551442,1.56.0,😐 Neutral,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`It’s hard to find products.`",,Frequently (more than 3 times per week),😐 OK,,,,Yes
2024-10-17,10:46:29,UTC,clarks,jkPpj4SkwmnkDCSVs7I04,2422,clarks_2422,United Kingdom,0d90f565cb3258979346cd54443b6996,1.56.0,😐 Neutral,`Slow response to actions (like adding items to a cart)`,,Frequently (more than 3 times per week),😐 OK,`Searching`,,Filters for genders and colour are hard to find quickly,Yes
2024-10-17,10:53:56,UTC,clarks,Hd5tbKzN10ENHHqTb5ieG,1820,clarks_1820,United Kingdom,e3cf17366487513288ec4e310a6cf067,1.56.0,😍 Very satisfied,,,,,,,,Yes
2024-10-17,10:54:45,UTC,footasylum,zrOJmxBlLUQRdwJfQRnNZ,S0080,footasylum_S0080,United Kingdom,ed7708d6d42853e4bce59a4cff53f980,1.56.0,🙁 Unsatisfied,,,,,,,,Yes
2024-10-17,11:05:38,UTC,footasylum,MN7kMcQvQ4UnsoTvUOqzr,S0044,footasylum_S0044,United Kingdom,137853e9eff35a2ab370b1c08beb38db,1.56.0,😍 Very satisfied,,,,😍 Excellent,`Speed and Performance`,,,Yes
2024-10-17,11:05:39,UTC,sweatybetty,1dJ8p0Ik1HA5hsnwiPDLj,12,sweatybetty_12,United Kingdom,49982d4793ea5780afdacb76a8a0414c,1.56.0,😭 Very Unsatisfied,"`Slow response to actions (like adding items to a cart)` ,`The app is slow to open after I log in.`",,Consistently (daily),😭 Very poor,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching`",,,No
2024-10-17,11:12:31,UTC,clarks,QYKnZ_W79ICmQfWCUZmz9,595,clarks_595,United Kingdom,17d2f3fd704850b088949f80cdb590ee,1.56.0,🙂 Satisfied,,,,🙂 Good,"`Logging in` ,`Customer Capture` ,`Ease of Navigation`",,"Sometimes the app freezes and i have to swipe out to refresh, and this happens on different types of process. Eg log in, search product etc.. ",Yes
2024-10-17,11:19:19,UTC,whitestuff,97B9SuSJNIwyM8FKp6o6H,148,whitestuff_148,United Kingdom,a0719cf954d05fa8b915baad8d58852a,1.56.0,🙂 Satisfied,,,,🙂 Good,`Payment`,,,No
2024-10-17,11:19:35,UTC,clarks,9XtdUb5dzS3nIUB27TAFd,1788,clarks_1788,Ireland,abfc024f9d745088afc37135eab1edaf,1.56.0,😐 Neutral,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`It’s hard to find products.` ,`The login process interrupts my work`",,Consistently (daily),😐 OK,"`Speed and Performance` ,`Searching` ,`Ease of Navigation` ,`Payment`",,,Yes
2024-10-17,11:26:08,UTC,whitestuff,Fv4KAwjZz5te8HgRgRJrV,162,whitestuff_162,United Kingdom,45165178252156b3aecdd150d985680b,1.56.0,😍 Very satisfied,,,,😍 Excellent,"`Logging in` ,`Scanning` ,`Others (please specify)`",Opt in for marketing on same page as customer details rather than on a separate tab,,No
2024-10-17,12:06:17,UTC,footasylum,yOWGejH1yYpfrZVXD8Kv5,S0044,footasylum_S0044,United Kingdom,a722ad5a1e305800aa931ba9ac526235,1.56.0,😐 Neutral,"`Photos and content load slowly.` ,`Too many steps to complete a task.` ,`The login process interrupts my work`",,Consistently (daily),🙂 Good,"`Speed and Performance` ,`Logging in` ,`Searching`",,"Less steps included for payments, maybe larger buttons and less ‘Next’ buttons in between stages. I feel like I don’t have time to look at the customer enough as there is so many steps involved in payment process. ",Yes
2024-10-17,12:31:44,UTC,footasylum,-_n9QjySl1ICAhramHgt9,S0072,footasylum_S0072,United Kingdom,4443c596e8335330b3c722d50726c7b6,1.56.0,😐 Neutral,,,,,,,,Yes
2024-10-17,12:52:02,UTC,clarks,10LmWFkkoaoyt0Cb4kMVx,6326,clarks_6326,United Kingdom,340c95c5729357c7890a375e3f1d4560,1.56.0,😐 Neutral,"`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`The login process interrupts my work` ,`The app is slow to open after I log in.` ,`Other (please specify)`",If app is logged in then screen locks the app lags out,Frequently (more than 3 times per week),😐 OK,"`Speed and Performance` ,`Logging in` ,`Ease of Navigation`",,,Yes
2024-10-17,12:54:18,UTC,clarks,QXstaWzcfwbr_SDgcJVTc,6298,clarks_6298,United Kingdom,c10f0966fd1a58798bd740b0f998e80d,1.56.0,🙂 Satisfied,,,,🙂 Good,"`Searching` ,`Ease of Navigation`",,,Yes
2024-10-17,13:31:47,UTC,footasylum,HtLSI7rNr_HU0yU08r5lN,S0021,footasylum_S0021,United Kingdom,fe3ae309920851bba2ffca0afadf6b02,1.56.0,🙁 Unsatisfied,`The login process interrupts my work`,,Consistently (daily),🙂 Good,"`Speed and Performance` ,`Logging in`",,Just having to put my pin in every time after unlocking the device as runner is time consuming/a lil annoying,Yes
2024-10-17,13:38:18,UTC,filson,KpuJ2ll_sA-mp3eTnzNbT,50020,filson_50020,United States,a5ac898d543a5dbf92f294bf202bb1c2,1.56.0,😍 Very satisfied,,,,😍 Excellent,`Logging in`,,Longer time before you have to log back in,No
2024-10-17,13:54:49,UTC,footasylum,D4PTGnfT2ckR-BmRzAnH4,S0027,footasylum_S0027,United Kingdom,d7f61a084a935ea78d618b2a3c44f52d,1.56.0,😍 Very satisfied,,,,🙂 Good,"`Logging in` ,`Searching` ,`Payment`",,,Yes
2024-10-17,14:15:43,UTC,clarks,f97GobjCq2jrpO7FLg7C8,5481,clarks_5481,United Kingdom,d72850d50b1c5a3aa7046153ae54debf,1.56.0,🙂 Satisfied,,,,😐 OK,"`Scanning` ,`Ease of Navigation`",,To much pushing buttons to get where to need to,Yes
2024-10-17,14:17:04,UTC,faherty,Mgfp6vNvV3hVqXoR0-9ED,SSQ51,faherty_SSQ51,United States,1824c09c5d775c4198db59a10eeb84f0,1.50.2,😐 Neutral,"`It’s hard to find products.` ,`The login process interrupts my work` ,`Other (please specify)`",App freezes often,Frequently (more than 3 times per week),😐 OK,"`Logging in` ,`Searching`",,,No
2024-10-17,14:22:22,UTC,footasylum,DZSZ2QaMfxgAGY7-g8AUK,S0070,footasylum_S0070,United Kingdom,0db58ede216f55ed90506101e611089b,1.56.0,😐 Neutral,"`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`The login process interrupts my work`",,Consistently (daily),😐 OK,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching`",,,Yes
2024-10-17,14:23:49,UTC,appgroup,t33mCKytIeyXyvxy0Zstu,MCK_NY_Woodbury_U64,appgroup_MCK_NY_Woodbury_U64,United States,222422b8418052e88a5422e0e5de0341,1.56.0,😭 Very Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`It’s hard to find products.` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Consistently (daily),😭 Very poor,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching` ,`Customer Capture` ,`Ease of Navigation`",,Every time you type a message and if the phone locks the message erases. There aren’t all the pictures in the catalog so when you have to take a picture you have to back out of the app and take a picture then go back into the app to upload it to the messages.,No
2024-10-17,15:23:06,UTC,footasylum,fYcQya_Q8hxxkNc_G7ReX,S0037,footasylum_S0037,United Kingdom,66f6b4b2537c53dd88908144561cd663,1.56.0,🙂 Satisfied,,,,🙂 Good,"`Scanning` ,`Searching`",,,Yes
2024-10-17,15:42:38,UTC,untuckit,mJ1Ol6kulBvP4PY6aZaiX,0e71c1a7-45b7-42cd-bd03-096f291475c0,untuckit_0e71c1a7-45b7-42cd-bd03-096f291475c0,United States,903008f72ba55afaa5d8e02780b89e9e,1.56.0,😭 Very Unsatisfied,"`Photos and content load slowly.` ,`It’s hard to find products.` ,`The login process interrupts my work`",,Frequently (more than 3 times per week),😐 OK,"`Speed and Performance` ,`Logging in`",,,No
2024-10-17,15:59:17,UTC,vince,pN00KAFKMWzZ-iy_YN1Jh,4917-CHESTNUTHILL,vince_4917-CHESTNUTHILL,United States,49150f70ca1c5470a632bf9afc588033,1.51.0,😐 Neutral,"`It’s hard to find products.` ,`The login process interrupts my work` ,`Other (please specify)`","Cannot add delivery to a single item in a cart, have to create separate order to do this",Frequently (more than 3 times per week),☹️ Poor,"`Speed and Performance` ,`Searching` ,`Ease of Navigation`",,The orders sold take nearly an hour to update in reports,Yes
2024-10-17,16:04:04,UTC,footasylum,WGUGyuqHpiYTH6DQVDjEL,S0088,footasylum_S0088,United Kingdom,09af8db2742e5447b80b90425ca88696,1.56.0,🙂 Satisfied,,,,😍 Excellent,`Speed and Performance`,,N/A,Yes
2024-10-17,16:08:08,UTC,vince,rXhWXuFAL3mJ1oL7q7H9l,4961-RIVERSIDE,vince_4961-RIVERSIDE,United States,9059b21e13d55d92943c176cf84b644e,1.51.0,😐 Neutral,,,,,,,,Yes
2024-10-17,16:42:16,UTC,burton,fYc_91XnXoom4jxvVQNlw,CHI,burton_CHI,United States,ec17d7b9fdcf51f282d6c0fbd7aa74cd,1.52.0,🙂 Satisfied,,,,🙂 Good,`Ease of Navigation`,,Sometimes the screens freezes up when looking up product or logging back in,Yes
2024-10-17,17:04:03,UTC,clarks,I90yV73H_ZVoWQTlIoUBj,A802,clarks_A802,United States,705dfe8b86bb5ca5a032c09984e44658,1.56.0,🙂 Satisfied,,,,🙂 Good,,,,Yes
2024-10-17,18:33:30,UTC,axelarigato,XRiUw9kNqk3pN-w8Xs5DI,1110_London,axelarigato_1110_London,United Kingdom,2edc5c5e41e754f2957d62fc6b4700ec,1.53.0,🙂 Satisfied,,,,🙂 Good,`Speed and Performance`,,,Yes
2024-10-17,18:42:10,UTC,vince,IJspjzCVUxOtjccN7mjbv,4955-PALMBEACHGARDENS,vince_4955-PALMBEACHGARDENS,United States,06f00ba4b81853b08e375734451408e7,1.52.0,😐 Neutral,`Other (please specify)`,When printing UPs label  it prints an extra blank sheet and wastes the labels,,,,,,Yes
2024-10-17,18:56:51,UTC,clarks,CjWkGxPrMdtfuNB5IfbSo,A874,clarks_A874,United States,bed7719c375b5dbc91537488b69c4707,1.56.0,🙁 Unsatisfied,,,,,,,,Yes
2024-10-17,19:05:54,UTC,footasylum,oND_ocz4rLYjANbYxkhse,S0086,footasylum_S0086,United Kingdom,904677327fc659748d21018cb7a9c2ae,1.56.0,🙁 Unsatisfied,,,,,,,,Yes
2024-10-17,19:21:07,UTC,monkeysports,FSZZ49V5Z58NM7a-E-629,NJ1,monkeysports_NJ1,United States,a0e7255dc74a54e8a4c0577278ac3d94,1.51.0,😭 Very Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Frequently (more than 3 times per week),☹️ Poor,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching` ,`Customer Capture` ,`Ease of Navigation`",,,No
2024-10-17,19:51:34,UTC,fossilgroup,PJidYuNzkYSSPVOGz4-XM,7401,fossilgroup_7401,United States,ff03f2cb23f45753969735c9a0485150,1.55.0,🙁 Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.`",,Consistently (daily),☹️ Poor,"`Logging in` ,`Scanning` ,`Ease of Navigation`",,Make it so we don’t have to go through the whole logging in process after only five days away from work,Yes
2024-10-17,21:36:08,UTC,clarks,mmbpk0IFSlhtvJ_e5Czbp,A875,clarks_A875,United States,980a62b7b3c85ca295a9e1b55881054c,1.56.0,🙁 Unsatisfied,`The login process interrupts my work`,,Frequently (more than 3 times per week),😐 OK,`Customer Capture`,,,Yes
2024-10-17,21:41:55,UTC,faherty,RgG7-TURqc7DqIqJxamgi,ATL40,faherty_ATL40,United States,c234084fb3875d2aae4453910821b3f0,1.54.0,😭 Very Unsatisfied,"`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`It’s hard to find products.` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Consistently (daily),☹️ Poor,"`Speed and Performance` ,`Logging in` ,`Searching` ,`Ease of Navigation`",,,No
2024-10-17,22:07:57,UTC,williams,m1oiJtTD2hC_vxWIYDpvH,KCH,williams_KCH,Australia,e5cc4376932359ba978315a71d875e3e,1.55.0,😐 Neutral,"`Slow response to actions (like adding items to a cart)` ,`The login process interrupts my work` ,`Other (please specify)`",Left hanging quite often during the working day and have to close app and reopen,Consistently (daily),😐 OK,"`Speed and Performance` ,`Scanning`",,,No
2024-10-17,9:52:08,UTC,whitestuff,M_mmB7mIuMy4JVlSHmBi3,24,whitestuff_24,United Kingdom,0fdf617966ad5c69ba7a3eb81007669b,1.56.0,🙂 Satisfied,,,,🙂 Good,"`Scanning` ,`Customer Capture`",,,No
2024-10-17,10:33:00,UTC,whitestuff,JDwyoFr4JneiS8kzt_EAM,32,whitestuff_32,United Kingdom,0e547fb6ae4e594aa8a70e59c19850dd,1.56.0,🙂 Satisfied,,,,🙂 Good,`Speed and Performance`,,,No
2024-10-17,11:06:18,UTC,whitestuff,Mo0qdeQ-28s0_Wjb1ZnSO,94,whitestuff_94,United Kingdom,34c83cf719be56a1a4f78d6e516e6ccd,1.56.0,🙁 Unsatisfied,,,,,,,,No
2024-10-17,11:21:38,UTC,whitestuff,Mfe9m8YOv3GqEtxFMWdLr,62,whitestuff_62,United Kingdom,ee904dca8e715663a4e2a0e142cd141f,1.56.0,🙂 Satisfied,,,,🙂 Good,`Customer Capture`,,,No
2024-10-17,12:35:02,UTC,whitestuff,a7jBZsOmZLYejjC_C7zif,32,whitestuff_32,United Kingdom,f32dac6f28e759b5b657c265563bdaad,1.56.0,🙂 Satisfied,,,,🙂 Good,`Logging in`,,,No
2024-10-17,12:36:40,UTC,whitestuff,Wtl-2bNrRH-VaXJeqmjpM,75,whitestuff_75,United Kingdom,b6433effa13a552fae35229df70724ae,1.56.0,🙂 Satisfied,,,,😍 Excellent,`Logging in`,,,No
2024-10-17,12:45:10,UTC,whitestuff,jk9K8Aaf7J0JUBS0pmrb6,32,whitestuff_32,United Kingdom,c7eb3f83b2bc503bb771345e27d38e31,1.56.0,😍 Very satisfied,,,,🙂 Good,`Customer Capture`,,,No
2024-10-18,2:34:55,UTC,rmwilliams,LbfNBJXfnR0UPPNFcbjs0,417,rmwilliams_417,Australia,5919cd20ce60550db2a57877e27dc31c,1.53.1,🙁 Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`It’s hard to find products.`",,Consistently (daily),😭 Very poor,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching` ,`Ease of Navigation` ,`Payment`",,,No
2024-10-18,3:33:45,UTC,rmwilliams,Uk87fgE7NJRpN2KVsV63b,405,rmwilliams_405,Australia,225509de97645f99bf27ce6f5134e1cc,1.53.1,😐 Neutral,,,,,,,,No
2024-10-18,7:15:54,UTC,whitestuff,HPRB-9GGHoQ22GLkRCgEP,211,whitestuff_211,United Kingdom,291fd49249875fe2ba89635d269d51af,1.56.0,🙂 Satisfied,,,,🙂 Good,"`Speed and Performance` ,`Searching`",,The marketing opt in should be on same screen as the customers details. When you press marketing options it takes a while to load and when it’s busy you don’t have the time to wait to check if they are opted in.,No
2024-10-18,7:46:07,UTC,whitestuff,Yd385BujqnR2VvLK2oaFL,148,whitestuff_148,United Kingdom,5c99c5d175ce51e0ba6dbb81b383c863,1.56.0,🙂 Satisfied,,,,😐 OK,"`Speed and Performance` ,`Customer Capture` ,`Ease of Navigation`",,,No
2024-10-18,8:14:20,UTC,footasylum,ES86XWIvT161F2_SWdcq9,S0082,footasylum_S0082,United Kingdom,b889864f09485a69b7e1a0810e230bcb,1.56.0,😭 Very Unsatisfied,"`Photos and content load slowly.` ,`Too many steps to complete a task.` ,`The login process interrupts my work`",,Frequently (more than 3 times per week),😐 OK,"`Speed and Performance` ,`Ease of Navigation`",,,Yes
2024-10-18,8:17:29,UTC,rmwilliams,QC8yDjR_kRRct_FgT3gzg,305,rmwilliams_305,Australia,cdc20f39aa2b523cadc6195cb1e71b91,1.53.1,😍 Very satisfied,,,,😍 Excellent,"`Speed and Performance` ,`Logging in`",,,No
2024-10-18,8:54:56,UTC,whitestuff,rvuF8zeCuLB0w2aMAQkIo,169,whitestuff_169,United Kingdom,52f65adce29b50e9a3bdd14974db9844,1.56.0,😐 Neutral,`Other (please specify)`,Scan function for delivery not finding boxes.,Frequently (more than 3 times per week),😐 OK,`Scanning`,,Quicker scan function for deliveries.,No
2024-10-18,8:59:19,UTC,footasylum,EX1zahLyXlBwRMkcnkST9,S0090,footasylum_S0090,United Kingdom,9b3aaec89d05591ca0887167e6269656,1.56.0,🙁 Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`It’s hard to find products.` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Consistently (daily),☹️ Poor,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching` ,`Customer Capture` ,`Ease of Navigation` ,`Payment`",,,Yes
2024-10-18,9:26:25,UTC,footasylum,MTf7QqiQs-88oRcHnyhOG,S0070,footasylum_S0070,United Kingdom,17d7d734bbec5d17bc0724ade26cf422,1.56.0,😍 Very satisfied,,,,😍 Excellent,`Scanning`,,,Yes
2024-10-18,9:34:18,UTC,footasylum,tQZY5NhiR2QdePw2qxQVu,S0027,footasylum_S0027,United Kingdom,3008f491f585580fb84f417754cf5f7e,1.56.0,🙁 Unsatisfied,,,,,,,,Yes
2024-10-18,9:46:18,UTC,paperandtea,p6gEBNGhzr5cy5TBVtZJs,BE-AN-H17,paperandtea_BE-AN-H17,Belgium,f0c386609a2c513eb711c5dcea2df013,1.56.0,😐 Neutral,"`Photos and content load slowly.` ,`It’s hard to find products.` ,`The login process interrupts my work`",,Occasionally (2-3 times per week),😐 OK,`Customer Capture`,,,No
2024-10-18,9:46:57,UTC,whitestuff,jYR8ZyYbtcMRXx7_6Mojt,154,whitestuff_154,United Kingdom,ecfe0e82fc7d587facaed46deb415108,1.56.0,😐 Neutral,"`Too many steps to complete a task.` ,`It’s hard to find products.` ,`The login process interrupts my work`",,Occasionally (2-3 times per week),😐 OK,"`Logging in` ,`Searching`",,Gift receipts need looking at due to data breach,No
2024-10-18,10:02:16,UTC,clarks,5hMxm2JviqPx94SNLud_2,1819,clarks_1819,United Kingdom,eafdb576de705ed69aa86ec48eb2aeb8,1.56.0,🙁 Unsatisfied,"`Slow response to actions (like adding items to a cart)` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Frequently (more than 3 times per week),☹️ Poor,"`Speed and Performance` ,`Logging in`",,,Yes
2024-10-18,11:00:39,UTC,clarks,MOEQwoutnk0Hod0TqA8KQ,5447,clarks_5447,United Kingdom,09004b096a035d9aaebb25a655ef9681,1.56.0,😭 Very Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`It’s hard to find products.` ,`The login process interrupts my work` ,`The app is slow to open after I log in.` ,`Other (please specify)`",,Rarely (Once a week or less),😭 Very poor,`Searching`,,Include a search bar !!!,Yes
2024-10-18,11:12:03,UTC,whitestuff,Yr-aE5RsSw73VhLVN0eb3,163,whitestuff_163,United Kingdom,50f0480638ff5bd9a3e38ee235470146,1.56.0,🙂 Satisfied,,,,🙂 Good,`Searching`,,,No
2024-10-18,11:34:42,UTC,whitestuff,s0Q17KlDVCO1tiGLx8rzM,112,whitestuff_112,United Kingdom,e72965421119542983632691c90f3b97,1.56.0,😭 Very Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)`",,Consistently (daily),😭 Very poor,`Speed and Performance`,,Constant internet connection issues. Video also appears when using website function. Not all products show on the catalogue,No
2024-10-18,11:35:50,UTC,fossilgroup,mN0FYJgWBF1V-Oh8B5PKm,3875,fossilgroup_3875,India,f4f3fd9ea25f5ba99ea7e2945dc770da,1.56.0,🙂 Satisfied,,,,🙂 Good,`Speed and Performance`,,Nothing,Yes
2024-10-18,12:20:44,UTC,clarks,VMqXYvX_zGygNNa6jrYTp,2543,clarks_2543,United Kingdom,025a9f58bffd5b9a8a55ca56af7c9109,1.56.0,🙂 Satisfied,,,,😐 OK,"`Speed and Performance` ,`Searching`",,,Yes
2024-10-18,12:21:04,UTC,clarks,y8ccOHjmda_1oa2YpiFc_,1718,clarks_1718,United Kingdom,64ab5898b11c56b089c63a825fb10d40,1.56.0,🙂 Satisfied,,,,🙂 Good,"`Speed and Performance` ,`Searching` ,`Customer Capture`",,"Enable promo email opt in during e receipt capture. Better filters for stock - eg instore size 9, wide fit etc. possibly filter out stock in other countries.",Yes
2024-10-18,12:22:05,UTC,clarks,vV0U9CqauLvOeKchSimQk,620,clarks_620,United Kingdom,66f9fa411fcb5bb49daffce6db3fa9b7,1.56.0,😐 Neutral,"`Slow response to actions (like adding items to a cart)` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Occasionally (2-3 times per week),🙂 Good,"`Speed and Performance` ,`Logging in`",,,Yes
2024-10-18,12:40:42,UTC,clarks,JS2vFZgr_hM9Vt9Adfbcr,3264,clarks_3264,United Kingdom,c897f479ab8c598191f003d3b44e6888,1.56.0,🙂 Satisfied,,,,🙂 Good,"`Speed and Performance` ,`Logging in` ,`Searching`",,Logging in,Yes
2024-10-18,13:34:02,UTC,clarks,GtczV6VkMI6TebUQxXiPK,1861,clarks_1861,United Kingdom,25e1293404265a7787ce6c13a1fa72cf,1.56.0,😍 Very satisfied,,,,😍 Excellent,`Logging in`,,Sometimes buffers logging in,Yes
2024-10-18,13:48:42,UTC,footasylum,4HjhoYxLyt09f7S7QjA2d,S0006,footasylum_S0006,United Kingdom,80840e0615835e969fd4e0e756477081,1.56.0,🙁 Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)`",,,,,,,Yes
2024-10-18,14:03:05,UTC,clarks,QxUfep3SQzjAL4KrYV2oQ,7764,clarks_7764,Sweden,164650214bdc5fdaa871d66d055ec6cd,1.56.0,🙂 Satisfied,,,,😍 Excellent,`Logging in`,,,Yes
2024-10-18,14:41:07,UTC,clarks,PWVsrociNBXBAQeSpVwD0,2535,clarks_2535,United Kingdom,5106d35e8e9350628bd0ff7393bb7692,1.56.0,🙂 Satisfied,,,,😐 OK,"`Speed and Performance` ,`Searching` ,`Ease of Navigation`",,When using inventory lookup it should only be relevant to the country we are in and not show other stock.  It is difficult to narrow down a search for certain styles or width due to too much information,Yes
2024-10-18,14:53:48,UTC,footasylum,MqeLxka8bXRNfmkN9Y-xb,S0073,footasylum_S0073,United Kingdom,9c7d30cab5fc575daa0dbac0e0adee22,1.56.0,😍 Very satisfied,,,,😍 Excellent,,,,Yes
2024-10-18,15:21:11,UTC,filson,t-WhUk_LbqKnnNX_4MPjl,60002,filson_60002,United States,9360fdb5246255c6920211ccab9a9524,1.56.0,😍 Very satisfied,,,,🙂 Good,`Logging in`,,Make the time longer for when to require a new log in process.,No
2024-10-18,15:49:23,UTC,clarks,TCHcwAA5M1Ssd4FWHHgcb,2557,clarks_2557,United Kingdom,1101b005027350889bcf40685c48ca2a,1.56.0,🙂 Satisfied,,,,🙂 Good,`Searching`,,,Yes
2024-10-18,16:00:43,UTC,footasylum,MnUq9bOnt9Xh1BkkRuckd,S0007,footasylum_S0007,United Kingdom,5e3f3594a07d5087a63d120695dc4605,1.56.0,😭 Very Unsatisfied,,,,,,,,Yes
